relative_humidity,temperature,exhaust_vacuum,ambient_pressure
87.46,6.03,41.14,1028.04
70.02,13.49,44.63,1019.12
61.2,27.67,59.14,1016.51
60.54,24.19,65.48,1018.8
71.82,24.44,59.14,1016.74
44.8,29.86,64.79,1017.37
67.32,30.2,69.59,1008.9
78.77,7.99,41.38,1021.95
96.02,9.93,41.62,1013.76
90.56,11.03,42.32,1017.26
83.19,22.34,63.73,1014.37
68.45,25.33,48.6,1002.54
99.19,18.87,52.08,1005.25
88.11,25.97,69.34,1009.43
79.29,16.58,43.99,1021.81
87.76,14.35,46.18,1016.63
82.56,25.06,62.39,1008.09
79.24,13.85,48.92,1011.68
67.24,16.09,44.2,1019.39
58.98,26.34,59.21,1013.37
84.22,23.01,58.79,1009.71
89.12,26.39,71.25,999.8
50.07,31.32,71.29,1008.37
98.86,16.64,45.87,1009.02
95.79,13.42,41.23,994.17
70.06,20.06,44.9,1008.79
41.71,14.8,44.71,1014.67
86.55,12.59,41.14,1025.79
71.97,26.7,66.56,1005.31
96.4,19.78,50.32,1008.62
91.73,15.17,49.15,1021.91
91.62,21.71,61.45,1010.97
59.14,19.09,39.39,1013.36
92.56,19.76,51.19,1008.38
83.71,14.68,41.23,998.43
55.43,21.3,66.86,1013.04
74.91,16.73,39.64,1008.94
89.41,12.26,41.5,1014.87
69.81,14.77,48.06,1010.92
86.01,18.26,59.15,1012.04
86.05,27.1,79.74,1005.43
80.98,14.72,40.83,1009.65
63.62,26.3,51.43,1012.05
64.16,16.48,48.92,1011.84
75.63,17.99,43.79,1016.13
80.21,20.34,59.8,1015.18
59.7,25.53,62.96,1019.81
47.6,31.59,58.9,1003.39
63.78,30.8,69.14,1007.68
89.37,10.75,45,1023.68
70.55,19.3,44.9,1008.89
84.42,4.71,39.42,1026.4
80.62,23.1,66.05,1020.28
52.56,32.63,73.88,1005.64
83.26,26.63,74.16,1009.72
70.64,24.35,58.49,1011.03
89.95,15.11,56.03,1020.27
51.53,29.1,50.05,1005.87
84.83,21.24,50.32,1008.54
59.68,6.16,39.48,1004.85
97.88,7.36,41.01,1024.9
85.03,10.44,39.04,1023.99
47.38,26.76,48.41,1010.53
48.08,16.79,44.6,1014.27
79.65,10.76,40.43,1025.98
83.39,6.07,38.91,1019.25
82.18,27.33,73.18,1012.26
51.71,27.15,59.21,1013.49
77.33,22.35,51.43,1011.34
72.81,21.82,65.27,1013.86
84.26,21.11,69.94,1004.37
73.23,19.95,50.59,1016.11
79.73,7.45,39.61,1017.88
62.32,15.36,41.66,1012.41
78.58,15.65,43.5,1021.39
79.88,25.31,74.33,1015.04
65.87,25.88,63.47,1011.95
80.28,24.6,63.94,1012.87
71.33,22.58,41.54,1013.21
70.33,19.69,59.14,1015.99
57.73,25.85,75.08,1006.24
99.46,10.06,37.83,1005.49
68.61,18.59,39.54,1008.56
95.91,18.27,50.16,1011.07
80.42,8.85,40.43,1025.68
51.01,30.04,68.08,1011.04
74.08,26.06,49.02,1007.59
80.73,14.8,38.73,1003.18
54.71,23.93,64.45,1015.35
73.75,23.72,66.48,1003.61
88.43,11.44,40.55,1023.37
74.66,20.28,63.86,1016.04
70.04,27.9,63.13,1011.8
74.64,24.74,59.39,1015.23
85.11,14.8,58.2,1018.29
82.97,8.22,41.03,1021.76
55.59,27.56,66.93,1016.81
49.9,32.07,70.94,1006.91
89.99,9.53,44.03,1008.87
91.61,13.61,42.34,1017.93
82.95,22.2,51.19,1009.2
92.62,21.36,59.54,1007.99
59.64,23.25,63.86,1017.82
63,23.5,59.21,1018.29
85.38,8.46,39.66,1015.14
85.23,8.19,40.69,1019.86
52.08,30.67,71.29,1008.36
38.05,32.48,62.04,1010.39
71.98,8.99,36.66,1028.11
90.66,13.77,47.83,1007.41
83.14,19.05,67.32,1013.2
65.22,21.19,55.5,1019.83
91.67,10.12,40,1021.15
66.04,24.93,47.01,1014.28
78.19,8.47,40.46,1019.87
54.47,24.52,56.85,1012.59
67.26,28.55,69.84,1003.38
72.56,20.58,50.9,1011.89
82.15,18.31,46.21,1010.46
86.32,27.18,71.06,1008.16
88.17,4.43,38.91,1019.04
72.78,26.02,74.78,1010.04
69.58,15.75,39,1015.91
69.86,22.99,60.95,1015.14
65.37,25.52,59.15,1013.88
52.37,27.04,65.06,1013.33
79.63,6.42,35.57,1025.58
83.14,17.04,40.12,1011.81
88.25,10.79,39.82,1012.89
55.85,20.41,56.03,1019.94
52.55,7.36,40.07,1017.29
62.74,28.08,73.42,1012.17
90.08,24.74,69.13,1010.69
54.5,28.32,47.93,1003.26
49.88,16.71,40.56,1019.48
48.96,30.7,71.58,1010
86.77,18.42,58.95,1016.95
96.66,10.62,42.02,999.83
70.84,22.18,69.05,1002.75
83.83,22.38,49.3,1003.56
68.22,13.94,41.58,1020.76
82.22,21.24,60.84,1017.99
87.9,6.76,39.81,1017.11
66.83,26.73,68.84,1010.75
85.36,7.24,38.06,1020.6
60.9,10.84,40.62,1015.53
83.51,19.32,52.84,1004.29
52.96,29,69.13,1001.22
73.02,23.38,54.42,1013.95
43.11,31.17,69.51,1010.51
61.41,26.17,48.6,1002.59
65.32,30.9,73.42,1011.21
93.68,24.92,73.68,1015.12
42.39,32.77,71.32,1007.68
68.18,14.37,40.56,1021.67
89.18,8.36,40.22,1011.6
64.79,31.45,68.27,1007.56
43.48,31.6,73.17,1010.05
80.4,17.9,48.98,1014.17
72.43,20.35,50.9,1012.6
80,16.21,41.23,995.88
45.65,19.36,44.6,1016.25
63.02,21.04,65.46,1017.22
74.39,14.05,40.69,1015.66
57.77,23.48,64.15,1021.08
76.8,21.91,63.76,1009.85
67.39,24.42,63.07,1011.49
73.96,14.26,40.92,1022.07
72.75,21.38,58.33,1013.05
71.69,15.71,44.06,1018.34
84.98,5.78,40.62,1016.55
87.68,6.77,39.81,1017.01
50.36,23.84,49.21,1013.85
68.11,21.17,58.16,1017.16
66.27,19.94,58.96,1014.16
89.72,8.73,41.92,1029.41
61.07,16.39,41.67,1012.96
65,15.28,40,1016.65
93.74,22.05,59.92,1009.06
71.72,18.63,48.92,1011.37
64.82,15,41.17,1015.57
85.89,20.46,59.21,1018.42
81.47,11.97,45.51,1016.84
70.09,26.59,59.92,1009.97
80.48,13.76,45.08,1023.77
74.54,21.41,59.43,1010.27
61.87,12.45,37.92,1008.03
62.15,10.62,39.64,1010.65
59.3,12.33,37.73,1022.46
82.8,15.63,44.9,1009.38
100.09,19.11,50.16,1010.88
41.79,21.83,41.1,1001.91
47.87,22.02,64.45,1012.57
91.16,26.54,71.98,1005.8
88.24,6.9,39.81,1016.74
64.99,13.05,34.03,1018.31
64.42,19.61,45.01,1014.84
70.61,26.26,63.73,1010.45
70.55,30.56,71.25,1000.3
83.66,21.81,63.77,1014.28
65.83,26.65,58.41,1013.53
60.76,25.18,57.5,1015.07
81.31,17.8,46.48,1007.27
43.47,33.27,66.44,1010.63
46.94,29.94,65.74,1012.4
75.34,8.51,34.69,1026.96
83.28,9.45,36.71,1024.24
77.8,24.27,60.23,1011.84
99.78,11.28,42.44,1014.62
97.23,7.93,41.01,1023.64
73.72,14.3,42.99,1007.32
58.54,24.31,63.86,1019.47
61.23,29.3,70.04,1010.95
91.78,20.43,63.09,1016.46
86.29,10.94,39.69,1004.5
64.27,23.04,57.32,1011.23
63.06,25.37,44.89,1009.27
86.08,21.1,49.16,1006.76
92.47,20.4,57.85,1011.14
80.7,20.51,48.6,1005.29
95.05,12.15,38.78,1013.34
84.12,15.27,41.16,1009
78.06,23.78,60.27,1018.02
83.82,22.01,60.84,1017.55
81.03,24.72,77.54,1008.39
76.05,28.84,73.03,1013.99
66.73,26.53,54.2,1012.9
51.92,19.82,41.67,1012.92
51.43,16.69,40.56,1019.92
72.96,20.36,56.53,1020.25
84.21,18.6,68.28,1003.27
84.29,12.54,40.1,1015.73
94.48,14.54,46.18,1015.29
55.6,30.97,67.9,1005.98
72.04,26.54,71.14,1007.52
55.53,25.2,59.21,1017.54
83.77,13.17,38.52,1018.5
90.95,8.53,40.77,1009.85
48.04,24.06,58.2,1017.46
59,12.25,41.38,1021.81
50.96,14.7,40.8,1025.78
76.29,15.75,39.39,1014.38
64.87,29.45,74.16,1010.49
34.9,30.22,68.3,1014.91
89.62,26.96,72.58,1009.23
85.14,18.48,58.59,1015.61
91.9,17.78,50.66,1015.09
74.94,6.64,39.04,1018.84
85.82,21.83,63.13,1013.4
80.28,13.92,39.58,1012.5
73.22,12.14,40.27,1007.57
76.93,15.64,38.28,1014.39
80.89,16,44.9,1020.5
82.42,9.75,43.69,1016.81
94.02,13.56,43.67,1011.34
80.84,7.94,40.56,1023.25
84,20.46,54.2,1011.4
91.35,18.23,62.26,1011.48
53.19,23.14,63.94,1017.49
73.18,20.55,46.21,1013.21
74.62,23.58,49.3,1003.8
81.95,14.51,42.77,1017.47
84.21,10.05,40.71,1015.51
55.26,26.91,61.5,1009.47
86.26,15.66,41.35,1001.68
57.53,30.07,69.82,1010.39
77.08,24.28,68.31,1009.94
72.44,12.57,39.3,1019.57
98.62,11.01,42.02,995.24
92.11,23.3,72.99,1008.54
58.24,28.76,60.23,1010.03
60.34,21.4,68.28,1008.2
54.99,30.33,68.67,1006
86.12,18.89,67.71,1003.92
77.07,18.83,47.83,1005.58
83.18,12.32,43.69,1016.26
72.31,25.15,68.51,1013.25
80.9,17.06,52.9,1019.76
86.05,23.68,49.02,1007.53
92.51,11.95,39.82,1013.4
62.59,25.39,58.79,1015.85
73.49,11.52,40.8,1024.31
73.41,19.69,56.65,1020.86
85.4,26.1,74.16,1009.42
76.65,27.44,74.9,1003.85
55.26,27.35,66.05,1017.62
56.91,25.7,69.45,1013.86
57.62,24.54,58.66,1011.63
82.06,14.87,41.23,997.39
66.21,14.05,40.35,1011.52
86.35,25.69,73.18,1012.64
46.16,31.01,67.69,1005.06
78.16,9.46,42.28,1008.67
87.04,7.71,40.77,1021.93
83.88,15.69,37.64,1016
60.92,26.45,64.27,1013.23
67.11,22.86,60.08,1017.2
78.2,21.61,49.39,1019.41
78.42,25.66,77.54,1008.22
75.41,22.48,71.29,1008.15
63.15,21.58,63.87,1015.27
84.82,25.94,77.24,1007.97
85.14,16.45,44.68,1018.6
40,27.88,63.87,1017.79
43.24,26.62,65.12,1016
35.46,27.94,49.16,1004.22
99.22,5.02,45.87,1007.8
45.66,31.87,71.22,1006.16
64.03,24.49,68.61,1010.56
54.19,30.42,67.69,1006.23
75.97,20.85,59.21,1012.9
82.29,13.18,40.03,1017.75
76.48,5.37,38.68,1017.76
55.91,31.81,69.88,1007.94
63.89,20.55,48.98,1016.1
73.76,22.49,69.84,1006.78
77.28,12.57,39.18,1023.09
65.81,27.35,69.48,1008.51
70.25,17.82,49.15,1020.73
76.37,23.25,56.9,1006.82
75.03,9.37,40.11,1024.94
46.84,24.43,58.2,1017.18
78.84,20.04,49.39,1020.62
85.7,10.06,43.22,1014.1
87.56,21.44,50.78,1008.87
56.6,29.04,62.26,1010.63
86.08,8.83,41.26,1023.04
62.04,24.19,46.21,1010.79
70.75,11.97,41.04,1026.42
67.41,19.43,52.9,1017.16
91.97,15.59,45.09,1013.41
97.49,13.23,42.34,1018.02
75.52,16.34,41.16,1006.36
59.05,28.1,61.02,1011.28
89,26.08,70.32,1012.32
49.05,24.44,52.84,1006.39
67.79,18.37,58.96,1015.5
82.8,22.93,51.19,1009.3
64.98,29.67,73.67,1006.48
93.69,12.15,43.71,1025.78
94.74,15.67,45.17,1018.73
85.65,14.7,48.6,1006.91
56.16,27.33,52.84,1005.88
75.44,12.55,38.91,1012.58
57.16,31.42,69.13,1009.34
82.14,15.44,39.54,1007.49
64.25,24.19,47.45,1008.26
86.93,6.05,41.14,1027.69
88.78,13.94,42.86,1012.35
95.41,5.79,45.87,1010.23
81.29,27.01,69.75,1009.78
60.1,9.59,38.56,1017.01
63.73,27.46,69.98,1013.28
82.27,22.63,70.47,1008
72.81,28.11,77.95,1009.38
68.78,18.87,44.06,1013.42
77.92,15.5,49.25,1021.41
82.42,3.73,39.42,1024.4
77.79,26.41,68.24,1010.6
77.31,17.83,66.86,1011.65
99.13,13.44,37.85,1009.78
96.81,14.62,46.18,1014.75
47.39,19.7,43.79,1015.93
84.7,6.06,41.17,1019.67
74.37,15.89,38.73,1001.45
61.81,31.63,69.59,1008.66
54.71,18.99,44.58,1018.29
73.08,13.96,40.92,1022.65
66.56,20.21,54.9,1016.82
75,15.14,49.64,1023.78
46.31,18.97,44.85,1014.86
79.38,21.36,52.3,1007.95
64.46,29.48,64.69,1006.44
83.49,21.1,62.66,1011.19
57.4,26.51,70.32,1010.3
41.46,30.93,61.5,1009.81
73.18,11.64,41.44,1016.4
83.15,7.26,36.08,1021.47
76,16.36,44.88,1018.34
92.77,17.43,63.09,1019.87
79.25,10.37,37.5,1013.19
77.05,22.8,49.16,1006.4
95.11,21,70.02,1010.22
77.19,12.68,45,1022.54
82.49,12.35,44.2,1017.81
92.37,7.09,43.13,1017.91
46.56,28.9,68.12,1011.87
40,26.82,69.05,1004.62
86.64,11.02,40.71,1020.3
93.62,14.95,43.72,1010.28
83.38,16.58,44.68,1021.5
61.81,31.73,73.42,1010.8
84.37,8.58,38.38,1021.03
73.1,28.08,73.17,1011.19
43.57,31.01,67.83,1007.95
58.34,26.94,59.87,1011.66
98.09,10.2,41.62,1016.52
85.95,9.2,39.99,1011.73
82.27,27.69,70.32,1012.2
66.39,25.71,71.14,1010.02
79,18.22,39.63,1005.11
74.25,16.81,42.42,1008.95
46.52,30.63,74.22,1007.47
93.21,12.11,38.28,1013.56
64.04,23.75,60.29,1017.36
47.39,33.96,68.94,1006.93
42.45,29.35,54.2,1013.07
86.98,23.07,50.05,1006.9
71.52,12.91,41.66,1013.37
71.27,6.25,39.04,1019.65
87.71,19.8,58.79,1017.04
52.79,31.38,68.27,1006.79
96.64,10.62,39.96,1025.37
72.77,6.89,43.65,1019.87
73.45,16.3,38.73,1001.79
74.88,14.82,44.58,1020.13
88.47,22.97,63.94,1010.5
61.08,31.15,66.25,1008.89
52.69,15.69,41.93,1021.3
65.09,26.65,66.48,1005.7
54.96,29.38,73.42,1011.49
95.86,16.77,49.39,1018.61
82.43,22.77,70.32,1012.04
62.81,15.91,44.99,1010.93
64.81,24.33,68.08,1013.02
66.94,19.69,56.65,1020.79
49.64,31.76,66.54,1003.02
66.73,14.47,42.86,1031.55
80.67,27.2,72.43,1006.75
77.56,17.29,44.06,1016.24
77.83,25.44,63.13,1011.74
53.51,16.98,43.7,1015.07
77.42,22.65,68.67,1006.67
66.02,26.41,60.93,1007.16
78.39,19.78,63.09,1019.01
85.74,19.26,65.61,1015.03
69.02,22.25,59.8,1016.79
92.1,7.1,35.77,1015.39
64.08,18.53,39.72,1001.26
63.7,30.47,77.3,1002.13
72.22,27.34,71.64,1008.12
64.74,29.8,69.34,1009.36
72.02,22.69,65.12,1016.35
60.24,18.58,49.25,1019.92
76.34,14.16,44.06,1018.92
70.04,28.33,78.92,1011.15
47,28.31,70.32,1007.88
65.28,21.5,50.59,1017.08
64.14,29.24,64.33,1011.5
63.46,25.15,66.49,1012.71
64.77,15.48,53.82,1016.1
86.49,16.07,47.83,1006.99
82.84,18.02,53.16,1013.41
98.9,14.99,41.35,1004.56
63.13,29.62,71.8,1011.05
52.79,25.04,63.86,1018.92
78.6,11.45,40.8,1027.74
71.95,18.96,44.58,1016.66
51.22,26.54,66.51,1015.39
75.85,22.3,67.25,1017.33
68.19,14.7,41.39,1018.84
88.91,9.14,40.6,1015.34
75.35,6.14,38.5,1012.4
95.19,11.24,42.34,1021.3
73.38,30.55,71.06,1009.33
77.33,14.9,52.05,1015.11
70.73,10.25,37.14,1013.14
100,3.26,41.31,996.32
57.89,27.54,75.6,1018.26
87.04,13.65,44.6,1017.99
46.69,22.08,41.1,1002.19
85.14,24.93,69.05,1001.02
87.99,27.58,71.97,1008.51
49.92,32.14,75.08,1005.35
51.77,16.98,44.85,1015.48
72.1,13.25,34.03,1018.94
35.42,25.9,48.92,1009.82
65.72,30.27,64.05,1011.93
82.06,22.37,50.78,1008.84
81.15,21.93,57.17,1009.81
71.09,29.65,74.9,1003.22
95.99,18.32,42.18,1002.27
74.07,22.76,44.05,1006.95
81.53,8.95,43.56,1015.04
89.29,13.12,44.21,1019.57
73.67,21.18,44.57,1007.27
95.82,16.71,46.18,1011.61
61.82,15.01,43.56,1014.65
71.57,25.96,68.08,1011.34
47.78,33.4,69.98,1013.29
92.58,17.4,63.09,1020.84
79.67,6.49,35.57,1025.4
90.72,6.01,35.79,1011.26
66.74,29.97,69.14,1007.92
72.13,21.33,63.86,1020.33
70.53,23.27,64.69,1006.84
61.83,28.3,59.27,1010.92
95.94,5.74,45.87,1011.44
85.99,21.67,50.32,1008.41
83.23,20.06,47.03,1013.66
81.09,8.25,37.49,1009.02
79.4,22.61,50.32,1008.41
84.16,26.31,71.29,1009.87
62.23,25.03,57.5,1014.96
79.95,11.44,41.39,1019.59
79.02,25.14,49.02,1007.56
59.36,30.91,69.75,1010.23
71.77,31.54,71.06,1008.4
82.22,12.24,44.9,1020.31
92.85,6.65,39.33,1011.29
78.18,8.31,40.46,1020.07
88.24,22.72,50.05,1007
65.55,22.78,58.59,1012.84
86.8,25.63,72.99,1008.2
91.33,6.01,35.79,1011.05
73.36,20.21,65.06,1016.46
94.8,7.47,40.64,1020.47
61.84,19.73,69.51,1013.14
82.12,13.57,39.39,1014.01
76.53,14.8,42.77,1019.14
91.38,10.41,44.68,1023.53
66.04,12.33,39.85,1012.53
83.12,26.65,73.18,1012.27
92.56,19.09,56.51,1015.58
79.97,12.81,45.51,1015.46
83.53,9.99,36.71,1023.57
87.32,13.02,40.1,1014.43
77.63,14.15,39.28,1013.5
88.86,19.46,47.03,1013.9
63.31,23.19,42.67,1007.83
65.98,20.25,58.59,1012.99
57.76,31.9,69.4,1003.4
57.47,20.76,44.58,1017.09
71.83,20.51,42.23,1013.25
95.95,22.56,70.98,1005.66
56.11,25.64,68.14,1005.48
67.68,23.63,58.79,1017.2
71.35,15.3,43.14,1015.11
72.39,6.79,39.37,1019.79
62.31,23.89,48.41,1010.48
65.81,26.23,63.56,1013.57
82.82,12.5,45.51,1015.8
75.12,21.97,68.12,1012.53
56.01,24.11,66.51,1015.35
79.36,18.24,49.5,1014.37
89.72,19.7,52.84,1004.86
74.89,19.15,57.76,1019.62
71.97,14.79,39.52,1017.95
43.44,25.13,68.63,1013.57
83.18,23.02,59.21,1011.74
59.33,34.35,77.17,1009.26
73.68,23.95,66.48,1003.55
41.54,25.52,63.94,1017.81
66.76,23.56,42.67,1008.01
58.83,26.67,59.44,1012.01
79.23,18.7,66.51,1015.14
64.51,25.89,63.56,1013.82
60.64,27.25,50.05,1006.53
89.61,16.73,58.59,1015.02
61.67,30.67,77.95,1015.28
74.91,13.98,54.3,1015.58
82.5,25.42,69.71,1009.29
68.19,21.57,66.49,1014.76
87.56,23.66,67.17,1007.24
81.52,13.87,42.99,1007.45
87.43,9.42,41.4,1029.6
58.12,13.61,39.85,1012.78
59.59,23.84,59.87,1019.11
60.5,31.09,59.57,1010.67
86.53,3.98,35.47,1017.22
72.37,29.28,74.33,1011.66
78.47,23.55,58.79,1010.78
58.4,17.37,48.92,1011.91
89.27,18.34,44.63,1000.76
82.4,13.86,40.83,1008.76
56.7,27.36,58.33,1013.86
47.25,27.71,54.2,1012.72
81.27,8.46,40.8,1023.57
60.33,25.18,47.93,1002.92
92.53,21.82,63.9,1014.48
80.26,15.61,40.89,1010.48
76.28,30.4,71.97,1008.42
99.77,10.54,42.02,997.5
97.05,10.59,39.96,1025.87
68.94,12.52,41.44,1016.08
39.61,32.92,69.05,1000.74
79.74,21.14,69.94,1008.87
43.31,26.33,64.45,1013.12
76.1,27.19,71.58,1010.85
76.19,19.64,56.53,1019.6
91.22,15.52,58.59,1014.12
53.83,12.95,41.38,1021.97
85.03,6.43,36.08,1022.73
73.14,25.21,60.37,1006.01
49.27,21.24,41.67,1012.6
87.89,9.63,41.14,1027.99
65.61,24.32,58.79,1016.8
88.22,17.47,63.31,1015.28
76.39,14.54,39.39,1013.87
69.1,20.74,49.69,1010.91
86.46,8.75,40.77,1021.99
82.15,27.67,69.59,1009.13
65.31,23.21,58.66,1012.24
87.29,7.49,39.81,1019.03
90.11,7.82,38.91,1015.58
73.79,7.77,35.77,1016.53
79.49,22.84,50.05,1005.59
92.81,10.48,41.93,1017.17
84.54,10.2,41.46,1020.23
51.96,27.24,68.08,1013.23
82.96,9.37,42.32,1015.15
58.96,24.12,58.66,1011.55
82.98,14.54,43.14,1010.26
36.55,31.23,66.75,1017.48
97.51,5.41,45.87,1008.47
80.99,15.61,38.52,1018.4
70.88,26.9,59.14,1016.18
87.67,23.95,73.67,1007.32
92.46,9.2,40.03,1017.05
79.81,9.51,43.79,1016.02
87.79,8.51,41.26,1023.17
84.19,19.66,51.43,1010.17
67.6,27.33,51.43,1006.18
57.49,21.43,63.94,1017.28
87.33,14.97,43.67,1011.13
86.45,21.97,69.23,1012.25
90.01,8.34,40.77,1010.84
90.48,21.86,60.27,1016.06
88.52,24.59,71.94,1006.89
91.65,26.26,73.06,1009.35
64.62,26.76,71.94,1008.81
50.63,30.98,69.82,1009.17
82.5,19.22,65.06,1015.05
70.57,25.72,70.47,1010.44
72.21,22.37,41.54,1013.74
56.36,26.05,44.89,1009.83
73.16,20.8,50.9,1012.07
71.48,29.1,77.95,1010.01
74.56,11.17,40.27,1009.54
96.05,11.35,40.73,1019.37
89.21,18.12,63.09,1019.32
74.8,16.97,42.86,1013.92
70.7,10.22,38.18,1018.01
95.46,13.1,40.55,1007.59
75.56,18.22,45.09,1013.62
96.68,4.15,39.9,1008.84
88.9,19.15,59.21,1018.41
66.78,15.87,39.31,1009.95
89.56,8.05,40.8,1028.01
70.47,18.81,61.87,1009.71
68.28,23.95,51.86,1014.24
74.1,13.21,41.2,1016.63
90.47,9.38,43.7,1015.45
50.93,27.41,59.21,1013.3
74.47,18.42,63.94,1020.47
78.38,19.51,44.05,1008.52
77.47,28.5,76.86,999.49
88.32,11.97,42.32,1016.95
80.14,3,39.64,1011
62.59,12.11,41.17,1019.46
79.74,12.32,41.26,1022.42
72.69,8.83,36.3,1027.08
69.88,20.08,49.69,1008.34
54.3,32.12,69.98,1013.31
80.26,18.68,56.65,1020.38
50.37,28.33,68.27,1008.09
41.78,25.14,67.32,1013.96
56.22,31.43,69.89,1014.8
42,29.54,72.29,1011
75.34,24.94,74.33,1014.3
78.13,26.49,67.69,1004.61
75.22,23.89,64.27,1013.37
80.43,14.41,40.83,1009.82
56.23,29.3,68.08,1011.23
91.35,23.09,69.71,1009.75
88.1,23.23,71.77,1005.01
57.19,28.86,67.9,1006.29
90.9,7.4,41.04,1024.44
76.18,25.23,61.86,1013
73.79,26.69,79.74,1008.29
52.62,23.99,45.87,1007.63
59.05,31.65,66.25,1008.57
76.66,8.94,43.13,1014.82
91.91,15.79,58.86,1015.85
81.04,11.43,40.22,1010.84
56.78,21.14,67.71,1006.38
65.04,25.21,65.34,1013.94
89.75,10.42,39.35,1015.21
81.62,4.84,38.5,1011.96
81.73,21.57,69.23,1011.94
56.38,20.86,39.72,1001.73
67.32,11.06,37.92,1008.76
86.74,15.86,40.66,1016.23
83.87,22.12,60.77,1018.01
60.66,30.2,71.8,1011.13
61,7.91,37.8,1020.59
93.63,17.1,62.1,1020.39
85.68,13.06,44.2,1018.95
82.12,20.73,69.94,1009.9
83.28,10.69,36.71,1022.08
66.93,17.28,44.06,1018.15
95.84,8.13,39.96,1026.07
63.38,19.4,39.53,1007.96
55.06,25.21,59.21,1017.37
62.34,25.67,58.59,1013
86.75,7.31,42.18,1014.75
63.48,24.27,57.85,1012.81
52.28,25.8,65.38,1009.3
63.43,20.68,42.04,1010.2
87.22,21.26,50.32,1008.41
64.59,11.2,35.76,1019.24
62.09,20,39.53,1007.59
89.73,10.34,41.46,1017.75
96.75,7.72,41.14,1025.11
80.22,26.79,77.95,1009.9
78.83,21.26,60.84,1018.43
84.04,12.85,40.92,1023.04
67.02,28.07,70.32,1007.17
72.3,17.72,39.99,1007.34
86.48,26.43,75.33,1004.09
58.2,27.39,67.07,1006.17
47.74,30.18,65.74,1012.63
57.97,25.45,67.83,1009.47
66.84,11.72,41.54,1020.04
91.81,8.43,40.6,1015.39
65.62,16.18,41.66,1010.01
80.32,13.33,54.3,1016.77
56.65,26.18,52.36,1013.46
72.47,8.57,41.17,1020.18
59.71,21.22,59.15,1014.68
64.37,26.53,65.18,1012.77
92.26,12.34,40.1,1015.77
78.93,19.54,44.57,1007.19
87.34,9.68,41.44,1015.19
86.05,18.19,66.54,1012.9
49.61,31.25,68.94,1005.99
78.24,26.8,72.58,1008.94
63.14,16.82,41.66,1010.49
44.83,29.52,64.79,1017.53
78.85,26.93,72.99,1007.33
87.35,9.45,41.4,1027.06
89.09,13.98,44.84,1023.6
66.49,29.15,73.42,1011.43
69.09,10.28,39.61,1020.43
97.02,21.24,63.47,1011.86
78.59,11.41,41.4,1019.01
59.32,20.15,39.72,1001.85
73.13,11.39,40.27,1009.04
61.33,22.07,50.78,1008.6
61.3,28.28,69.48,1008.56
83.83,9.96,41.26,1022.9
71.53,21.69,44.57,1005.84
82.4,13.93,44.21,1022.26
83.06,23.63,60.93,1006.41
54.61,16.39,52.75,1024.42
85.93,13.93,44.9,1022.15
84.42,14.5,41.76,1023.94
81.89,18.84,67.32,1012.63
58.13,27.19,64.27,1013.06
87.73,20.95,70.72,1009.96
56.62,14.49,41.92,1030.3
88.86,24.77,71.94,1006.77
86.2,21.14,48.78,1020.39
59.75,28.4,59.27,1012.03
67.28,17.69,65.46,1013.72
89.94,23.39,63.94,1010.54
62.73,20.98,43.77,1010.67
80.56,7.24,41.17,1020.35
70.91,22.17,65.61,1014.71
48.86,19.23,41.67,1012.53
65.14,10.82,41.55,1004.55
94.87,16.7,50.66,1014.86
91.29,19.83,51.19,1008.13
64.43,29.99,74.9,1003.84
69.85,25.02,60.77,1016.71
90.6,8.85,40.22,1008.61
84.25,9.87,40.81,1017.17
87.2,24.04,72.43,1008.02
89.64,26.45,69.13,1001.53
52.95,27.58,57.19,1007.88
87.47,16.53,53.29,1018.64
59.71,29.24,60.23,1009.62
66.27,15.52,40,1017
56.51,28.47,67.69,1004.79
75.25,8.27,35.76,1020.11
54.31,26.75,64.79,1017.79
98.55,22.64,72.24,1011.07
85.84,19.59,66.54,1012.73
99.59,18.56,42.18,1001.46
88.11,9.35,44.03,1011.02
67.13,28.5,72.99,1007.02
88.39,23.42,73.17,1012.07
86.92,22.66,68.3,1017.73
53.59,32,71.85,1008.44
71.91,21.11,65.94,1009.83
72.06,26.34,69.04,1009.44
35.7,20.94,44.78,1008.14
84.15,20.54,59.39,1014.07
85.56,8.16,39.64,1011.21
74.01,29.11,74.9,1003.31
72.1,20.16,57.76,1019.34
55.69,24.87,68.61,1011.19
73.95,25.86,59.92,1009.92
74.83,27.26,73.18,1012.58
67.31,28.59,69.84,1003.79
90.53,8.75,40.22,1008.96
86.91,9.11,40.64,1020.68
84.1,22.98,69.84,1005.55
81.03,11.28,43.41,1017.91
72.31,26.12,75.6,1017.41
50.09,32.9,68.51,1012.95
35.4,17.31,44.71,1017.43
89.67,5.25,42.85,1013.75
86.05,22.57,62.4,1009.77
93.12,20.41,50.32,1008.45
89.64,12.29,40.03,1017.62
62.14,24.3,69.94,1007.02
91.42,11.56,41.62,1012.5
85.09,14.21,39.16,1016.5
70.22,24.96,68.12,1011.27
83.17,28.16,70.4,1003.77
61.54,22.86,47.43,1009.75
83.98,14.43,45.08,1023.23
55.5,29.3,67.69,1007.17
69.71,22.61,42.8,1014.24
96.42,19.83,59.21,1012.67
73.75,26.17,59.92,1010.01
